,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity
0,1317162717791354881,1317162717791354881,2020-10-16 17:57:18 UTC,2020-10-16,17:57:18,0,66324459,__lewica,Lewica,,#LewicawMediach: @MarcinKulasek jutro o godz. 10:06 w @PolskieRadio24 https://t.co/7KfruikMm1,pl,"[{'screen_name': 'marcinkulasek', 'name': 'marcin kulasek', 'id': '902228052'}, {'screen_name': 'polskieradio24', 'name': 'polskie radio 24', 'id': '2239021813'}]",[],['https://pbs.twimg.com/media/EkeAgm6WkAAq9pu.jpg'],0,1,5,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1317162717791354881,False,0,1,https://pbs.twimg.com/media/EkeAgm6WkAAq9pu.jpg,,,,,,,[],,,,,0.0
1,1317162572475412480,1317162572475412480,2020-10-16 17:56:43 UTC,2020-10-16,17:56:43,0,66324459,__lewica,Lewica,,"RT @KarolinaPawli15: Presja ma sens, częściowe zwycięstwo ale nie zatrzymujemy się w walce o #uwalnianiepływania, dziękuję wszystkim za wie…",pl,"[{'screen_name': 'karolinapawli15', 'name': 'karolina pawliczak', 'id': '1167771546984812545'}]",[],[],0,2,0,['uwalnianiepływania'],[],https://twitter.com/__Lewica/status/1317162572475412480,True,https://twitter.com/SPORT_GOV_PL/status/1317146236907065348?s=19,0,,,,,1.1677715469848125e+18,"Presja ma sens, częściowe zwycięstwo ale nie zatrzymujemy się w walce o #uwalnianiepływania, dziękuję wszystkim za wiele pozytywnych głosów i dzisiejszą akcję 👍
@__Lewica #ZawszeBliskoLudzi 
https://t.co/6BK8AmlrKr",1.3171619304952668e+18,[],2020-10-16 17:54:10 UTC,,,,1.0
2,1317160479417040897,1317160479417040897,2020-10-16 17:48:24 UTC,2020-10-16,17:48:24,0,66324459,__lewica,Lewica,,#LewicawMediach: @KGawkowski jutro o godz. 9:07 w #Śniadaniew3 @RadiowaTrojka https://t.co/5rKu50BwPU,pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}, {'screen_name': 'radiowatrojka', 'name': 'trójka – program 3 polskiego radia', 'id': '1068263263'}]",[],['https://pbs.twimg.com/media/Ekd-eUkW0AE251l.jpg'],1,2,6,"['lewicawmediach', 'śniadaniew3']",[],https://twitter.com/__Lewica/status/1317160479417040897,False,0,1,https://pbs.twimg.com/media/Ekd-eUkW0AE251l.jpg,,,,,,,[],,,,,0.0
3,1317160352782667780,1317160352782667780,2020-10-16 17:47:54 UTC,2020-10-16,17:47:54,0,66324459,__lewica,Lewica,,RT @PolaMatysiak: Dziś kilka słów o transporcie publicznym w czasie pandemii. Ostatnie obostrzenia ograniczają liczbę osób w zbiorkomie do…,pl,"[{'screen_name': 'polamatysiak', 'name': 'paulina matysiak', 'id': '1139785801'}]",[],[],0,8,0,[],[],https://twitter.com/__Lewica/status/1317160352782667780,True,0,0,,,,,1139785801.0,Dziś kilka słów o transporcie publicznym w czasie pandemii. Ostatnie obostrzenia ograniczają liczbę osób w zbiorkomie do 50% miejsc siedzących bądź do 30% wszystkich miejsc (siedzących i stojących).,1.317151891277697e+18,[],2020-10-16 17:14:17 UTC,,,,0.0
4,1317160211917000716,1317160211917000716,2020-10-16 17:47:20 UTC,2020-10-16,17:47:20,0,66324459,__lewica,Lewica,,"RT @Lewica_News: GAWKOWSKI: Kiedy nawoływaliśmy, żeby nie otwierać pochopnie szkół, bo może być wielka transmisja wirusa, to słyszeliśmy: ""…",pl,"[{'screen_name': 'lewica_news', 'name': 'lewica news 🗞️📻📺', 'id': '1189027237498150912'}]",[],[],0,7,0,[],[],https://twitter.com/__Lewica/status/1317160211917000716,True,0,0,,,,,1.189027237498151e+18,"GAWKOWSKI: Kiedy nawoływaliśmy, żeby nie otwierać pochopnie szkół, bo może być wielka transmisja wirusa, to słyszeliśmy: ""przesadzacie"".
- Kiedy dziś widać wyraźnie, że to bezobjawowe dzieciaki są największym źródłem transmisji, premier mówi: ""poczekajmy.""
https://t.co/vtQXDdGWSu https://t.co/W8cEO7FYXW",1.3170449799451443e+18,[],2020-10-16 10:09:27 UTC,,,,-1.0
5,1317150189791084547,1317150189791084547,2020-10-16 17:07:31 UTC,2020-10-16,17:07:31,0,66324459,__lewica,Lewica,,#LewicawMediach: @AgaBak jutro o 9:00 na antenie @Radio_TOK_FM https://t.co/CnrmUnziaT,pl,"[{'screen_name': 'agabak', 'name': 'a. dziemianowicz-bąk', 'id': '47887653'}, {'screen_name': 'radio_tok_fm', 'name': 'radio tok fm', 'id': '43064962'}]",[],['https://pbs.twimg.com/media/Ekd1HQpXIAA9G0l.jpg'],4,1,6,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1317150189791084547,False,0,1,https://pbs.twimg.com/media/Ekd1HQpXIAA9G0l.jpg,,,,,,,[],,,,,0.0
6,1317146520140075010,1317146520140075010,2020-10-16 16:52:56 UTC,2020-10-16,16:52:56,0,66324459,__lewica,Lewica,,"RT @MarcinKulasek: ✅ Miło mi poinformować, że zostałem dziś wybrany na Przewodniczącego Zespołu ds. Walki z Otyłością.

Do prezydium weszli…",pl,"[{'screen_name': 'marcinkulasek', 'name': 'marcin kulasek', 'id': '902228052'}]",[],[],0,7,0,[],[],https://twitter.com/__Lewica/status/1317146520140075010,True,0,0,,,,,902228052.0,"✅ Miło mi poinformować, że zostałem dziś wybrany na Przewodniczącego Zespołu ds. Walki z Otyłością.

Do prezydium weszli  @GabrielaMorStan i @ArturDziambor. Sekretarzem zespołu została @KUeberhan. 

Celem zespołu jest promocja zdrowego stylu życia i wsparcie leczenia otyłości. https://t.co/x3hFDJQtdO",1.317145691408552e+18,[],2020-10-16 16:49:38 UTC,,,,0.0
7,1317136352530542592,1317136352530542592,2020-10-16 16:12:32 UTC,2020-10-16,16:12:32,0,66324459,__lewica,Lewica,,"RT @B_Maciejewska: 💬 Partie polityczne mają różne strategie funkcjonowania. @Platforma_org dostosowuje się do sytuacji, a @__Lewica broni s…",pl,"[{'screen_name': 'b_maciejewska', 'name': 'beata maciejewska #posłankalewicy💃🏻', 'id': '1126342838'}, {'screen_name': 'platforma_org', 'name': 'platformaobywatelska', 'id': '53003895'}, {'screen_name': '__lewica', 'name': 'lewica', 'id': '66324459'}]",[],[],0,2,0,[],[],https://twitter.com/__Lewica/status/1317136352530542592,True,0,0,,,,,1126342838.0,"💬 Partie polityczne mają różne strategie funkcjonowania. @Platforma_org dostosowuje się do sytuacji, a @__Lewica broni swoich wartości - w @PolskieRadio24. 

#MaciejewskaWMediach #Wiosna #Lewica",1.317084655988953e+18,[],2020-10-16 12:47:06 UTC,,,,0.0
8,1317136331005374464,1317136331005374464,2020-10-16 16:12:27 UTC,2020-10-16,16:12:27,0,66324459,__lewica,Lewica,,RT @B_Maciejewska: 💬W @PolskiSenat @__Lewica głosowała jako jedyna za projektem w oryginalnym kształcie. Nawet senatorowie @pisorgpl głosow…,pl,"[{'screen_name': 'b_maciejewska', 'name': 'beata maciejewska #posłankalewicy💃🏻', 'id': '1126342838'}, {'screen_name': 'polskisenat', 'name': 'senat rp  🇵🇱', 'id': '756422561584541696'}, {'screen_name': '__lewica', 'name': 'lewica', 'id': '66324459'}, {'screen_name': 'pisorgpl', 'name': 'prawo i sprawiedliwość', 'id': '15877628'}]",[],[],0,2,0,[],[],https://twitter.com/__Lewica/status/1317136331005374464,True,0,0,,,,,1126342838.0,💬W @PolskiSenat @__Lewica głosowała jako jedyna za projektem w oryginalnym kształcie. Nawet senatorowie @pisorgpl głosowali przeciw projektowi prezesa Kaczyńskiego - w @PolskieRadio24,1.3170829880946442e+18,[],2020-10-16 12:40:29 UTC,,,,0.0
9,1317119986503196672,1317119986503196672,2020-10-16 15:07:30 UTC,2020-10-16,15:07:30,0,66324459,__lewica,Lewica,,"RT @AgaBak: Za tydzień kontrolowany przez władzę TK, na wniosek 119 posłów prawicy wyda #WyrokNaKobiety i de facto całkowicie zakaże przery…",pl,"[{'screen_name': 'agabak', 'name': 'a. dziemianowicz-bąk', 'id': '47887653'}]",[],[],0,50,0,['wyroknakobiety'],[],https://twitter.com/__Lewica/status/1317119986503196672,True,0,0,,,,,47887653.0,"Za tydzień kontrolowany przez władzę TK, na wniosek 119 posłów prawicy wyda #WyrokNaKobiety i de facto całkowicie zakaże przerywania ciąży.

Dziś, na sejmowej komisji na ten temat, z tych 119 posłów pojawił się jeden. Zdalnie.

[Całość wypowiedzi na kom.:
https://t.co/DzWU9SfQ42] https://t.co/Fl8ZkJHJUH",1.3171168119981015e+18,[],2020-10-16 14:54:53 UTC,,,,-1.0
10,1317119968731893765,1317119968731893765,2020-10-16 15:07:26 UTC,2020-10-16,15:07:26,0,66324459,__lewica,Lewica,,RT @AnitaKDZG: #KomisjaUST NEGATYWNIE zaopiniowała wniosek @pisorgpl o stwierdzenie przez #TK niezgodności z #Konstytucja przesłanki nieule…,pl,"[{'screen_name': 'anitakdzg', 'name': 'anita kucharska-dziedzic - posłanka na sejm rp', 'id': '950711970780639232'}, {'screen_name': 'pisorgpl', 'name': 'prawo i sprawiedliwość', 'id': '15877628'}]",[],[],0,7,0,"['komisjaust', 'tk', 'konstytucja']",[],https://twitter.com/__Lewica/status/1317119968731893765,True,0,0,,,,,9.507119707806392e+17,"#KomisjaUST NEGATYWNIE zaopiniowała wniosek @pisorgpl o stwierdzenie przez #TK niezgodności z #Konstytucja przesłanki nieuleczalnie chorego płodu do przerwania ciąży!
Prawica ma kompleks Boga. Nie udowodniono istnienia żadnego boga, ale kompleks ten jest źródłem ludzkich tragedii https://t.co/z5ZV17PWhO",1.3171191201655112e+18,[],2020-10-16 15:04:03 UTC,,,,0.0
11,1317112750439620608,1317112750439620608,2020-10-16 14:38:45 UTC,2020-10-16,14:38:45,0,66324459,__lewica,Lewica,,"RT @MarekRutka: Niespełna 7 tys. tylu obecnie jest w Polsce anestezjologów. Ich praca to nie tylko blok operacyjny, ale także Szpitalne Odd…",pl,"[{'screen_name': 'marekrutka', 'name': 'marek rutka', 'id': '961341478508343301'}]",[],[],0,17,0,[],[],https://twitter.com/__Lewica/status/1317112750439620608,True,0,0,,,,,9.613414785083433e+17,"Niespełna 7 tys. tylu obecnie jest w Polsce anestezjologów. Ich praca to nie tylko blok operacyjny, ale także Szpitalne Oddziały Ratunkowe. W 2017r posłanka @pisorgpl Józefa Hrynkiewicz powiedziała do lekarzy rezydentów ""niech jadą"". I wielu wyjechało... anestezjologowie też. https://t.co/2nYwqPDsCn",1.3171118917354906e+18,[],2020-10-16 14:35:20 UTC,,,,1.0
12,1317111603049959425,1317111603049959425,2020-10-16 14:34:11 UTC,2020-10-16,14:34:11,0,66324459,__lewica,Lewica,,#LewicawMediach: @wieczorekdarek dziś o 20:13 w #Forum @tvp_info https://t.co/Te1A8Lu63o,pl,"[{'screen_name': 'wieczorekdarek', 'name': 'dariusz wieczorek', 'id': '2470417238'}, {'screen_name': 'tvp_info', 'name': 'portal tvp.info 🇵🇱', 'id': '47295451'}]",[],['https://pbs.twimg.com/media/EkdSBONXEAUWOEF.jpg'],1,1,7,"['lewicawmediach', 'forum']",[],https://twitter.com/__Lewica/status/1317111603049959425,False,0,1,https://pbs.twimg.com/media/EkdSBONXEAUWOEF.jpg,,,,,,,[],,,,,0.0
13,1317098587675889664,1317098587675889664,2020-10-16 13:42:28 UTC,2020-10-16,13:42:28,0,66324459,__lewica,Lewica,,"RT @DStanderski: Mam 70 milionów argumentów, że jest inaczej.

""Jacek Sasin o zatrzymaniu Romana Giertycha: każdy jest równy wobec prawa""…",pl,"[{'screen_name': 'dstanderski', 'name': 'dariusz standerski', 'id': '127807053'}]",[],[],0,48,0,[],[],https://twitter.com/__Lewica/status/1317098587675889664,True,0,0,,,,,127807053.0,"Mam 70 milionów argumentów, że jest inaczej.

""Jacek Sasin o zatrzymaniu Romana Giertycha: każdy jest równy wobec prawa""

#Sasin #Giertych https://t.co/gBnDCNINAa",1.317097441452241e+18,[],2020-10-16 13:37:55 UTC,,,,1.0
14,1317096573277523968,1317096573277523968,2020-10-16 13:34:28 UTC,2020-10-16,13:34:28,0,66324459,__lewica,Lewica,,"119 tchórzy nie miało dziś odwagi powiedzieć dlaczego skierowało wniosek do TK dot. #PiekłoKobiet! 

Jakim trzeba być podłym politykiem/polityczką, żeby w czasie pandemii, kiedy ochrona zdrowia jest niewydolna, wprowadzać cichaczem na agendę komisji takie tematy! - @JoankaSW https://t.co/q10hcw37Je",pl,"[{'screen_name': 'joankasw', 'name': 'j. scheuring-wielgus', 'id': '2515851247'}]",[],['https://pbs.twimg.com/media/EkdDRJ-WkAECMIE.jpg'],13,36,126,['piekłokobiet'],[],https://twitter.com/__Lewica/status/1317096573277523968,False,0,1,https://pbs.twimg.com/media/EkdDRJ-WkAECMIE.jpg,,,,,,,[],,,,,1.0
15,1317094579917774850,1317094579917774850,2020-10-16 13:26:32 UTC,2020-10-16,13:26:32,0,66324459,__lewica,Lewica,,"RT @KUeberhan: 14 głosów ZA, 14 PRZECIW! Komisja Ustawodawcza nie zajęła stanowiska w sprawie wniosku do TK posła @bwroblewski i posłów pra…",pl,"[{'screen_name': 'kueberhan', 'name': 'katarzyna ueberhan', 'id': '3730818035'}, {'screen_name': 'bwroblewski', 'name': 'bartłomiejwróblewski', 'id': '342239397'}]",[],[],0,18,0,[],[],https://twitter.com/__Lewica/status/1317094579917774850,True,0,0,,,,,3730818035.0,"14 głosów ZA, 14 PRZECIW! Komisja Ustawodawcza nie zajęła stanowiska w sprawie wniosku do TK posła @bwroblewski i posłów prawicy. To małe zwycięstwo, ale przynajmniej przygotowane przez BAS stanowisko w tej sprawie nie otrzyma pozytywnej rekomendacji komisji! #WyrokNaKobiety https://t.co/ygiNxCThL0",1.3170941205701304e+18,[],2020-10-16 13:24:43 UTC,,,,0.0
16,1317094551362875393,1317094551362875393,2020-10-16 13:26:26 UTC,2020-10-16,13:26:26,0,66324459,__lewica,Lewica,,RT @AndrzejSzejna: Mocne Starcie z PIS na Komisji Ustawodawczej w sprawie aborcji 🌹@Lewica walczy👈 i broni kobiet👍 PIS zatrzymany! @FalejMo…,pl,"[{'screen_name': 'andrzejszejna', 'name': 'mec. andrzej szejna', 'id': '1108989641359790082'}, {'screen_name': 'lewica', 'name': 'cl', 'id': '23114642'}]",[],[],0,28,0,[],[],https://twitter.com/__Lewica/status/1317094551362875393,True,0,0,,,,,1.1089896413597901e+18,Mocne Starcie z PIS na Komisji Ustawodawczej w sprawie aborcji 🌹@Lewica walczy👈 i broni kobiet👍 PIS zatrzymany! @FalejMonika  @AgaBak @JoankaSW @WandaNowicka @MagdaBiejat @KotulaKat @AnitaKDZG https://t.co/L2VuIHXdn9,1.3170926378459546e+18,[],2020-10-16 13:18:49 UTC,,,,0.0
17,1317077118292054017,1317077118292054017,2020-10-16 12:17:09 UTC,2020-10-16,12:17:09,0,66324459,__lewica,Lewica,,#LewicawMediach: @WojciechKoniec4 dziś o 18:00 w #DebataJedynki @RadiowaJedynka https://t.co/SnB3Ph1BqZ,pl,"[{'screen_name': 'wojciechkoniec4', 'name': 'wojciech konieczny', 'id': '1198539369864400896'}, {'screen_name': 'radiowajedynka', 'name': 'jedynka – program 1 polskiego radia', 'id': '992961410'}]",[],['https://pbs.twimg.com/media/EkcyqCbXYAIOakY.jpg'],0,1,6,"['lewicawmediach', 'debatajedynki']",[],https://twitter.com/__Lewica/status/1317077118292054017,False,0,1,https://pbs.twimg.com/media/EkcyqCbXYAIOakY.jpg,,,,,,,[],,,,,0.0
18,1317059156793348099,1317059156793348099,2020-10-16 11:05:47 UTC,2020-10-16,11:05:47,0,66324459,__lewica,Lewica,,"RT @KUeberhan: Dopiero ryzyko przerwania posiedzenia komisji ustawodawczej zmusiło wnioskodawcę @bwroblewski, do zdalnego „pojawienia się”…",pl,"[{'screen_name': 'kueberhan', 'name': 'katarzyna ueberhan', 'id': '3730818035'}, {'screen_name': 'bwroblewski', 'name': 'bartłomiejwróblewski', 'id': '342239397'}]",[],[],0,11,0,[],[],https://twitter.com/__Lewica/status/1317059156793348099,True,0,0,,,,,3730818035.0,"Dopiero ryzyko przerwania posiedzenia komisji ustawodawczej zmusiło wnioskodawcę @bwroblewski, do zdalnego „pojawienia się” i przedstawienia wniosku do TK, skutkującego całkowitym zakazem aborcji w PL. Na posiedzeniu komisji brak posłów @pisorgpl. Zabrakło odwagi? #WyrokNaKobiety https://t.co/qGa5CLU4PJ",1.31705726850091e+18,[],2020-10-16 10:58:17 UTC,,,,-1.0
19,1317059120764194817,1317059120764194817,2020-10-16 11:05:38 UTC,2020-10-16,11:05:38,0,66324459,__lewica,Lewica,,"RT @AnitaKDZG: Dzisiaj na #KomisjaUST dwa ważne punkty:
❎ zamach @pisorgpl na instytucję #RPO;
❎ zamach na kobiety i pozbawienie nas możliw…",pl,"[{'screen_name': 'anitakdzg', 'name': 'anita kucharska-dziedzic - posłanka na sejm rp', 'id': '950711970780639232'}, {'screen_name': 'pisorgpl', 'name': 'prawo i sprawiedliwość', 'id': '15877628'}]",[],[],0,14,0,"['komisjaust', 'rpo']",[],https://twitter.com/__Lewica/status/1317059120764194817,True,0,0,,,,,9.507119707806392e+17,"Dzisiaj na #KomisjaUST dwa ważne punkty:
❎ zamach @pisorgpl na instytucję #RPO;
❎ zamach na kobiety i pozbawienie nas możliwości przerwania ciąży ze względu na ciężkie wady płodu.
#PiS niby w garniturach, ze smartfonami w rękach, ale mentalnie wciąż w średniowieczu https://t.co/aCbUP5QGLf",1.317043775039017e+18,[],2020-10-16 10:04:40 UTC,,,,0.0
20,1317055889891856385,1317055889891856385,2020-10-16 10:52:48 UTC,2020-10-16,10:52:48,0,66324459,__lewica,Lewica,,#LewicawMediach: @KUeberhan dziś o godz. 17:32 w @tvp_info https://t.co/D2SCHoLsP2,pl,"[{'screen_name': 'kueberhan', 'name': 'katarzyna ueberhan', 'id': '3730818035'}, {'screen_name': 'tvp_info', 'name': 'portal tvp.info 🇵🇱', 'id': '47295451'}]",[],['https://pbs.twimg.com/media/EkcfWY3X0AIDfZr.jpg'],0,1,6,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1317055889891856385,False,0,1,https://pbs.twimg.com/media/EkcfWY3X0AIDfZr.jpg,,,,,,,[],,,,,0.0
21,1317053264505036801,1317053264505036801,2020-10-16 10:42:22 UTC,2020-10-16,10:42:22,0,66324459,__lewica,Lewica,,RT @KotulaKat: Zagubiony poseł @bwroblewski pomysłodawca wniosku do pseudo TK o CAŁKOWITY ZABAZ ABORCJI nagle się odnalazł. Wnioskujemy o p…,pl,"[{'screen_name': 'kotulakat', 'name': 'katarzyna kotula', 'id': '3889514427'}, {'screen_name': 'bwroblewski', 'name': 'bartłomiejwróblewski', 'id': '342239397'}]",[],[],0,22,0,[],[],https://twitter.com/__Lewica/status/1317053264505036801,True,0,0,,,,,3889514427.0,Zagubiony poseł @bwroblewski pomysłodawca wniosku do pseudo TK o CAŁKOWITY ZABAZ ABORCJI nagle się odnalazł. Wnioskujemy o przerwę do pon Komisji Ustawodawczej- posłowie @pisorgpl  nie maja odwagi pojawić się dziś na sali choć spieszy im się by  zgotować kobietom piekło. https://t.co/YGrf01SvSd,1.317051915021308e+18,[],2020-10-16 10:37:00 UTC,,,,-1.0
22,1317051678743547905,1317051678743547905,2020-10-16 10:36:04 UTC,2020-10-16,10:36:04,0,66324459,__lewica,Lewica,,#LewicawMediach: @Szczepanski2019 dziś o 16:35 w @PolskieRadio24 https://t.co/AFiloZ8huv,pl,"[{'screen_name': 'szczepanski2019', 'name': 'wiesław szczepański', 'id': '1212409036282269697'}, {'screen_name': 'polskieradio24', 'name': 'polskie radio 24', 'id': '2239021813'}]",[],['https://pbs.twimg.com/media/EkcbhS7XUAAJrwZ.jpg'],0,1,8,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1317051678743547905,False,0,1,https://pbs.twimg.com/media/EkcbhS7XUAAJrwZ.jpg,,,,,,,[],,,,,0.0
23,1317050294388379648,1317050294388379648,2020-10-16 10:30:34 UTC,2020-10-16,10:30:34,0,66324459,__lewica,Lewica,,"RT @WandaNowicka: W cieniu szalejącej pandemii PISowska większość poparła wniosek do #TK o zakończeniu kadencji #RPO @Adbodnar, zanim powoł…",pl,"[{'screen_name': 'wandanowicka', 'name': 'wanda nowicka', 'id': '346539842'}, {'screen_name': 'adbodnar', 'name': 'adam bodnar', 'id': '46060658'}]",[],[],0,53,0,"['tk', 'rpo']",[],https://twitter.com/__Lewica/status/1317050294388379648,True,0,0,,,,,346539842.0,"W cieniu szalejącej pandemii PISowska większość poparła wniosek do #TK o zakończeniu kadencji #RPO @Adbodnar, zanim powoła się nowego RPO. @__Lewica i cała opozycja jest przeciw. Arytmetyka rządzi niestety, a obywatele/lki będą pozbawieni praw obywatelskich. https://t.co/sfIALk79YZ",1.317050225140355e+18,[],2020-10-16 10:30:17 UTC,,,,0.0
24,1317049362577559553,1317049362577559553,2020-10-16 10:26:52 UTC,2020-10-16,10:26:52,0,66324459,__lewica,Lewica,,"RT @MagdaBiejat: Po tym, jak poseł @AndrzejSzejna zgłosił wniosek o przerwę w posiedzeniu komisji do poniedziałku, nagle znalazł się przeds…",pl,"[{'screen_name': 'magdabiejat', 'name': 'magda biejat', 'id': '76041641'}, {'screen_name': 'andrzejszejna', 'name': 'mec. andrzej szejna', 'id': '1108989641359790082'}]",[],[],0,12,0,[],[],https://twitter.com/__Lewica/status/1317049362577559553,True,0,0,,,,,76041641.0,"Po tym, jak poseł @AndrzejSzejna zgłosił wniosek o przerwę w posiedzeniu komisji do poniedziałku, nagle znalazł się przedstawiciel wnioskodawców. Wniosek podtrzymujemy. Opinia publiczna ma prawo wiedzieć z większym wyprzedzeniem, że władza szykuje #wyroknakobiety.",1.317049074370175e+18,[],2020-10-16 10:25:43 UTC,,,,0.0
25,1317048995638894594,1317048995638894594,2020-10-16 10:25:24 UTC,2020-10-16,10:25:24,0,66324459,__lewica,Lewica,,"RT @AgaBak: Co zrobić z edukacją? 
To:

➡️ 2 tygodnie przerwy szkolnej - czas na wygaszenie szkolnych ognisk zachorowań i przygotowanie szk…",pl,"[{'screen_name': 'agabak', 'name': 'a. dziemianowicz-bąk', 'id': '47887653'}]",[],[],0,35,0,[],[],https://twitter.com/__Lewica/status/1317048995638894594,True,0,0,,,,,47887653.0,"Co zrobić z edukacją? 
To:

➡️ 2 tygodnie przerwy szkolnej - czas na wygaszenie szkolnych ognisk zachorowań i przygotowanie szkół na mieszany system nauczania
➡️ prawo dyrektora do decyzji o edukacji zdalnej
➡️ płatny urlop/zasiłek dla rodziców na czas opieki nad dzieckiem w domu https://t.co/XSSbAmFOux",1.3170374930495652e+18,[],2020-10-16 09:39:42 UTC,,,,-1.0
26,1317048949413433345,1317048949413433345,2020-10-16 10:25:13 UTC,2020-10-16,10:25:13,0,66324459,__lewica,Lewica,,"RT @ZandbergRAZEM: Czas na reset w szkołach. Potrzebne są przynajmniej dwa tygodnie przerwy, z dodatkowym urlopem i pełnym wsparciem dla ro…",pl,"[{'screen_name': 'zandbergrazem', 'name': 'adrian zandberg', 'id': '4008009335'}]",[],[],0,51,0,[],[],https://twitter.com/__Lewica/status/1317048949413433345,True,0,0,,,,,4008009335.0,"Czas na reset w szkołach. Potrzebne są przynajmniej dwa tygodnie przerwy, z dodatkowym urlopem i pełnym wsparciem dla rodziców. Jeśli kupimy czas, możemy jeszcze naprawić to, co zostało zawalone i uchronić Polskę przed pełnym lockdownem.",1.3170326237478298e+18,[],2020-10-16 09:20:21 UTC,,,,-1.0
27,1317048623612481538,1317048623612481538,2020-10-16 10:23:56 UTC,2020-10-16,10:23:56,0,66324459,__lewica,Lewica,,"RT @WandaNowicka: Wnioskiem o usunięcie @Adbodnar z funkcji #RPO, zanim powoła się jego następcę, @pisorgpl chce de facto zlikwidować ten u…",pl,"[{'screen_name': 'wandanowicka', 'name': 'wanda nowicka', 'id': '346539842'}, {'screen_name': 'adbodnar', 'name': 'adam bodnar', 'id': '46060658'}, {'screen_name': 'pisorgpl', 'name': 'prawo i sprawiedliwość', 'id': '15877628'}]",[],[],0,77,0,['rpo'],[],https://twitter.com/__Lewica/status/1317048623612481538,True,0,0,,,,,346539842.0,"Wnioskiem o usunięcie @Adbodnar z funkcji #RPO, zanim powoła się jego następcę, @pisorgpl chce de facto zlikwidować ten urząd. To kolejny duży krok w kierunku budowy państwa autorytarnego.
@__Lewica @Lewica_News @LewicowyHub https://t.co/sJ6TuzG40F",1.3170441084107366e+18,[],2020-10-16 10:05:59 UTC,,,,0.0
28,1317046553668915203,1317046553668915203,2020-10-16 10:15:42 UTC,2020-10-16,10:15:42,0,66324459,__lewica,Lewica,,"RT @KarolinaPawli15: Pilna #Interpelacja w sprawie cofnięcia decyzji dot. zawieszenia działalności basenów, aquaparków oraz siłowni. Przy z…",pl,"[{'screen_name': 'karolinapawli15', 'name': 'karolina pawliczak', 'id': '1167771546984812545'}]",[],[],0,11,0,['interpelacja'],[],https://twitter.com/__Lewica/status/1317046553668915203,True,0,0,,,,,1.1677715469848125e+18,"Pilna #Interpelacja w sprawie cofnięcia decyzji dot. zawieszenia działalności basenów, aquaparków oraz siłowni. Przy zachowaniu wszystkich środków ostrożności, które te obiekty i tak przestrzegają, należy pozwolić im funkcjonować. Proszę nie dobijać tej branży! @MorawieckiM",1.3170395776437821e+18,[],2020-10-16 09:47:59 UTC,,,,0.0
29,1317044936886439936,1317044936886439936,2020-10-16 10:09:17 UTC,2020-10-16,10:09:17,0,66324459,__lewica,Lewica,,RT @MagdaBiejat: Zaczynamy dyskusję o #wyroknakobiety na Komisji Ustawodawczej. Na sali nie ma przedstawicieli wnioskodawców. Najwyraźniej…,pl,"[{'screen_name': 'magdabiejat', 'name': 'magda biejat', 'id': '76041641'}]",[],[],0,20,0,['wyroknakobiety'],[],https://twitter.com/__Lewica/status/1317044936886439936,True,0,0,,,,,76041641.0,"Zaczynamy dyskusję o #wyroknakobiety na Komisji Ustawodawczej. Na sali nie ma przedstawicieli wnioskodawców. Najwyraźniej posłowie @pisorgpl boją się wziąć odpowiedzialność za swój własny wniosek, którego celem jest torturowanie kobiet i dzieci. Wbrew woli niemal 80% obywateli.",1.3170446935831347e+18,[],2020-10-16 10:08:19 UTC,,,,0.0
30,1317041709151342593,1317041709151342593,2020-10-16 09:56:27 UTC,2020-10-16,09:56:27,0,66324459,__lewica,Lewica,,"RT @B_Maciejewska: ✌🏻Dziękuję pięknie za docenienie mojej pracy i obiecuję, że będę dalej ciężko pracować 🌊

#PosłankaMaciejewska https://t…",pl,"[{'screen_name': 'b_maciejewska', 'name': 'beata maciejewska #posłankalewicy💃🏻', 'id': '1126342838'}]",[],[],0,3,0,['posłankamaciejewska'],[],https://twitter.com/__Lewica/status/1317041709151342593,True,0,0,,,,,1126342838.0,"✌🏻Dziękuję pięknie za docenienie mojej pracy i obiecuję, że będę dalej ciężko pracować 🌊

#PosłankaMaciejewska https://t.co/tyuZ6OpmWl",1.317034371291992e+18,[],2020-10-16 09:27:18 UTC,,,,0.0
